the-wall-v2-blue.html:30 -	time	id	type	x	y	below wall
the-wall-v2-blue.html:156 -	1000	28	2	14.514999999999993	35.53999999999998	false
the-wall-v2-blue.html:156 -	1000	29	2	108.50990099009901	14.212871287128715	false
the-wall-v2-blue.html:156 -	1000	30	2	141.6417910447761	24.2089552238806	false
the-wall-v2-blue.html:156 -	1000	31	2	17.457711442786064	49.94527363184081	false
the-wall-v2-blue.html:156 -	1000	32	2	107.31840796019905	34.00995024875622	false
the-wall-v2-blue.html:156 -	1000	33	2	78.21674876847295	6.206896551724137	false
the-wall-v2-blue.html:156 -	1000	34	2	69.56218905472636	71.87562189054731	false
the-wall-v2-blue.html:156 -	1000	35	2	68.61386138613861	33.56435643564361	false
the-wall-v2-blue.html:156 -	1000	36	2	95.3168316831683	6.866336633663365	false
the-wall-v2-blue.html:156 -	1000	37	2	123.4029850746269	9.089552238805965	false
the-wall-v2-blue.html:156 -	1000	38	2	21.34328358208956	10.054726368159203	false
the-wall-v2-blue.html:156 -	1000	39	2	16.646766169154226	63.507462686567166	false
the-wall-v2-blue.html:156 -	1000	40	2	145.094527363184	47.706467661691555	false
the-wall-v2-blue.html:156 -	1000	41	2	124.36318407960196	53.90049751243778	false
the-wall-v2-blue.html:156 -	1000	42	2	77.44827586206897	121.77832512315271	true
the-wall-v2-blue.html:156 -	1000	43	2	56.034653465346544	38.064356435643546	false
the-wall-v2-blue.html:156 -	1000	44	2	6.796019900497513	15.661691542288557	false
the-wall-v2-blue.html:156 -	1000	45	2	56.76237623762379	26.455445544554443	false
the-wall-v2-blue.html:156 -	1000	46	2	126.31683168316835	26.60891089108911	false
the-wall-v2-blue.html:156 -	1000	47	2	14.259999999999996	44.22499999999999	false
the-wall-v2-blue.html:156 -	1000	48	2	22.81094527363184	25.90547263681593	false
the-wall-v2-blue.html:156 -	1000	49	2	136.85074626865665	9.457711442786065	false
the-wall-v2-blue.html:156 -	1000	50	2	37.565	56.03500000000001	false
the-wall-v2-blue.html:156 -	1000	51	2	78.55940594059409	66.6732673267327	false
the-wall-v2-blue.html:156 -	1000	52	2	126.91584158415837	39.17821782178218	false
the-wall-v2-blue.html:156 -	1000	53	2	87.31500000000003	21.534999999999993	false
the-wall-v2-blue.html:156 -	1000	54	2	47.23267326732671	54.965346534653484	false
the-wall-v2-blue.html:156 -	1000	55	2	136.6666666666667	44.8457711442786	false
the-wall-v2-blue.html:156 -	1000	56	2	11.040000000000003	8.635	false
the-wall-v2-blue.html:156 -	1000	57	2	95.80788177339899	86.84236453201972	true
the-wall-v2-blue.html:156 -	1000	58	2	46.87128712871286	10.465346534653463	false
the-wall-v2-blue.html:156 -	1000	59	2	139.71144278606965	8.288557213930346	false
the-wall-v2-blue.html:156 -	1000	60	2	83.40298507462693	103.07960199004982	true
the-wall-v2-blue.html:156 -	1000	61	2	31.815	32.68999999999999	false
the-wall-v2-blue.html:156 -	1000	62	2	89.5870646766169	35.38805970149255	false
the-wall-v2-blue.html:156 -	1000	63	2	53.232673267326724	66.43564356435644	false
the-wall-v2-blue.html:156 -	1000	64	2	140.08457711442782	56.611940298507434	false
the-wall-v2-blue.html:156 -	1000	65	2	67.42574257425734	106.18811881188115	true
the-wall-v2-blue.html:156 -	1000	66	2	30.76616915422885	11.16915422885572	false
the-wall-v2-blue.html:156 -	1000	67	2	77.13930348258701	22.935323383084587	false
the-wall-v2-blue.html:156 -	1000	68	2	20.691542288557223	56.15422885572137	false
the-wall-v2-blue.html:156 -	1000	69	2	60.03980099502487	56.9054726368159	false
the-wall-v2-blue.html:156 -	1000	20	2	11.56999999999999	20.784999999999997	false
the-wall-v2-blue.html:156 -	1000	21	2	112.80999999999997	21.589999999999996	false
the-wall-v2-blue.html:156 -	1000	22	2	10.712871287128719	39.42079207920793	false
the-wall-v2-blue.html:156 -	1000	23	2	78.07920792079209	89.66831683168314	true
the-wall-v2-blue.html:156 -	1000	24	2	98.2388059701492	10.661691542288562	false
the-wall-v2-blue.html:156 -	1000	25	2	140.37313432835813	38.27860696517415	false
the-wall-v2-blue.html:156 -	1000	27	2	129.11999999999998	19.335000000000004	false
the-wall-v2-blue.html:156 -	1000	28	2	47.955223880597025	50.830845771144254	false
the-wall-v2-blue.html:156 -	1000	29	2	15.331683168316827	8.930693069306932	false
the-wall-v2-blue.html:156 -	1000	30	2	68.56218905472639	14.592039800995018	false
the-wall-v2-blue.html:156 -	1000	31	2	56.326633165829136	15.85427135678391	false
the-wall-v2-blue.html:156 -	1000	32	2	11.768844221105521	19.69849246231155	false
the-wall-v2-blue.html:156 -	1000	33	2	95.65671641791046	126.39303482587064	true
the-wall-v2-blue.html:156 -	1000	34	2	142.97500000000002	64.14500000000004	false
the-wall-v2-blue.html:156 -	1000	35	2	138.45771144278606	8.4228855721393	false
the-wall-v2-blue.html:156 -	1000	36	2	144.74874371859298	20.82412060301507	false
the-wall-v2-blue.html:156 -	1000	37	2	45.57213930348255	29.572139303482583	false
the-wall-v2-blue.html:156 -	1000	38	2	30.915841584158425	16.34158415841585	false
the-wall-v2-blue.html:156 -	1000	39	2	33.851485148514875	112.95544554455445	true
the-wall-v2-blue.html:156 -	1000	40	2	7.079601990049748	33.044776119402975	false
the-wall-v2-blue.html:156 -	1000	41	2	74.22772277227723	73.1336633663366	false
the-wall-v2-blue.html:156 -	1000	42	2	133.68656716417905	27.179104477611933	false
the-wall-v2-blue.html:156 -	1000	43	2	30.169154228855735	50.8308457711443	false
the-wall-v2-blue.html:156 -	1000	44	2	33.597014925373124	123.42288557213935	true
the-wall-v2-blue.html:156 -	1000	45	2	106.89000000000004	13.520000000000005	false
the-wall-v2-blue.html:156 -	1000	46	2	110.30348258706469	8.05970149253731	false
the-wall-v2-blue.html:156 -	1000	47	2	127.85999999999996	49.82500000000001	false
the-wall-v2-blue.html:156 -	1000	48	2	42.03465346534656	7.18316831683169	false
the-wall-v2-blue.html:156 -	1000	49	2	98.34328358208954	113.72139303482587	true
the-wall-v2-blue.html:156 -	1000	50	2	25.05418719211822	2.9704433497536944	false
the-wall-v2-blue.html:156 -	1000	51	2	122.2475247524752	35.0891089108911	false
the-wall-v2-blue.html:156 -	1000	52	2	122.10447761194028	21.915422885572145	false
the-wall-v2-blue.html:156 -	1000	53	2	137.50246305418727	139.97536945812803	true
the-wall-v2-blue.html:156 -	1000	54	2	141.9950248756218	52.14427860696519	false
the-wall-v2-blue.html:156 -	1000	55	2	106.02487562189059	37.756218905472615	false
the-wall-v2-blue.html:156 -	1000	56	2	91.05445544554458	6.039603960396041	false
the-wall-v2-blue.html:156 -	1000	57	2	58.67164179104477	63.85074626865675	false
the-wall-v2-blue.html:156 -	1000	58	2	29.385	29.72	false
the-wall-v2-blue.html:156 -	1000	59	2	9.24	48.45000000000001	false
the-wall-v2-blue.html:156 -	1000	60	2	45.975247524752454	62.27227722772277	false
the-wall-v2-blue.html:156 -	1000	61	2	75.1633663366337	7.509900990099007	false
the-wall-v2-blue.html:156 -	1000	62	2	109.25870646766171	60.25373134328355	false
the-wall-v2-blue.html:156 -	1000	63	2	123.62499999999999	59.60500000000001	false
the-wall-v2-blue.html:156 -	1000	64	2	42.61691542288554	108.43283582089556	true
the-wall-v2-blue.html:156 -	1000	65	2	48.666666666666686	12.567164179104465	false
the-wall-v2-blue.html:156 -	1000	66	2	54.76732673267329	40.47029702970298	false
the-wall-v2-blue.html:156 -	1000	67	2	35.46766169154229	42.81592039800994	false
the-wall-v2-blue.html:156 -	1000	68	2	68.79999999999995	82.49000000000005	true
the-wall-v2-blue.html:156 -	1000	69	2	74.97536945812809	60.35960591133004	false
the-wall-v2-blue.html:156 -	1000	20	2	143.10396039603967	65.04950495049503	false
the-wall-v2-blue.html:156 -	1000	21	2	45.76119402985074	9.482587064676611	false
the-wall-v2-blue.html:156 -	1000	22	2	110.77611940298509	120.69651741293524	true
the-wall-v2-blue.html:156 -	1000	23	2	138.84158415841588	7.292079207920793	false
the-wall-v2-blue.html:156 -	1000	24	2	112.23383084577111	46.691542288557194	false
the-wall-v2-blue.html:156 -	1000	25	2	112.68472906403943	16.753694581280797	false
the-wall-v2-blue.html:156 -	1000	26	2	109.59701492537316	111.32338308457713	true
the-wall-v2-blue.html:156 -	1000	27	2	72.4129353233831	35.03482587064677	false
the-wall-v2-blue.html:156 -	1000	28	2	111.26	27.970000000000006	false
the-wall-v2-blue.html:156 -	1000	29	2	120.07425742574256	143.06435643564356	true
the-wall-v2-blue.html:156 -	1000	30	2	144.70499999999996	26.07000000000001	false
the-wall-v2-blue.html:156 -	1000	31	2	87.13000000000001	50.77499999999999	false
the-wall-v2-blue.html:156 -	1000	32	2	116.5297029702971	129.2673267326733	true
the-wall-v2-blue.html:156 -	1000	33	2	90.25373134328362	58.07960199004976	false
the-wall-v2-blue.html:156 -	1000	34	2	50.17733990147782	60.0935960591133	false
the-wall-v2-blue.html:156 -	1000	35	2	35.85221674876848	8.137931034482762	false
the-wall-v2-blue.html:156 -	1000	36	2	140.51000000000008	24.135	false
the-wall-v2-blue.html:156 -	1000	37	2	124.00995024875617	25.38308457711443	false
the-wall-v2-blue.html:156 -	1000	38	2	121.87064676616922	53.631840796019915	false
the-wall-v2-blue.html:156 -	1000	39	2	135.39408866995072	54.827586206896534	false
the-wall-v2-blue.html:156 -	1000	40	2	132.33333333333337	129.31840796019895	true
the-wall-v2-blue.html:156 -	1000	41	2	113.98019801980202	3.9405940594059423	false
the-wall-v2-blue.html:156 -	1000	42	2	121.79702970297029	6.727722772277229	false
the-wall-v2-blue.html:156 -	1000	43	2	96.69154228855717	10.223880597014924	false
the-wall-v2-blue.html:156 -	1000	44	2	36.03980099502487	56.636815920397986	false
the-wall-v2-blue.html:156 -	1000	45	2	58.39800995024878	14.422885572139306	false
the-wall-v2-blue.html:156 -	1000	46	2	16.940886699507388	4.078817733990149	false
the-wall-v2-blue.html:156 -	1000	47	2	131.8762376237624	42.45544554455446	false
the-wall-v2-blue.html:156 -	1000	48	2	49.93069306930694	46.68811881188118	false
the-wall-v2-blue.html:156 -	1000	49	2	57.94554455445545	39.45049504950494	false
the-wall-v2-blue.html:156 -	1000	50	2	97.43781094527367	68.93034825870642	false
the-wall-v2-blue.html:156 -	1000	51	2	73.89552238805972	67.6318407960199	false
the-wall-v2-blue.html:156 -	1000	52	2	56.03980099502488	71.77611940298507	false
the-wall-v2-blue.html:156 -	1000	53	2	10.402985074626866	60.39303482587064	false
the-wall-v2-blue.html:156 -	1000	54	2	98.61691542288558	27.940298507462693	false
the-wall-v2-blue.html:156 -	1000	55	2	88.33499999999998	15.534999999999997	false
the-wall-v2-blue.html:156 -	1000	56	2	85.06000000000004	40.28000000000001	false
the-wall-v2-blue.html:156 -	1000	57	2	81.10050251256281	16.783919597989946	false
the-wall-v2-blue.html:156 -	1000	58	2	109.41089108910892	58.99999999999999	false
the-wall-v2-blue.html:156 -	1000	59	2	87.54726368159207	76.87064676616913	true
the-wall-v2-blue.html:156 -	1000	60	2	100.90594059405946	38.5742574257426	false
the-wall-v2-blue.html:156 -	1000	61	2	68.02499999999999	11.209999999999996	false
the-wall-v2-blue.html:156 -	1000	62	2	89.31188118811882	11.371287128712869	false
the-wall-v2-blue.html:156 -	1000	63	2	66.52475247524751	58.75742574257424	false
the-wall-v2-blue.html:156 -	1000	64	2	11.579207920792081	9.62871287128713	false
the-wall-v2-blue.html:156 -	1000	65	2	46.184079601990035	19.73134328358208	false
the-wall-v2-blue.html:156 -	1000	66	2	73.61881188118818	126.70792079207922	true
the-wall-v2-blue.html:156 -	1000	67	2	63.95049504950493	26.871287128712883	false
the-wall-v2-blue.html:156 -	1000	68	2	83.52238805970146	92.94029850746267	true
the-wall-v2-blue.html:156 -	1000	69	2	141.52970297029702	36.25742574257427	false
the-wall-v2-blue.html:156 -	1000	20	2	6.203980099502487	49.09950248756221	false
the-wall-v2-blue.html:156 -	1000	21	2	11.133663366336636	8.55940594059406	false
the-wall-v2-blue.html:156 -	1000	22	2	72.69154228855726	5.860696517412935	false
the-wall-v2-blue.html:156 -	1000	23	2	33.45049504950494	15.693069306930697	false
the-wall-v2-blue.html:156 -	1000	24	2	118.23267326732677	5.014851485148513	false
the-wall-v2-blue.html:156 -	1000	25	2	30.85572139303483	62.93034825870645	false
the-wall-v2-blue.html:156 -	1000	26	2	44.3217821782178	88.94059405940594	true
the-wall-v2-blue.html:156 -	1000	27	2	135.3663366336634	58.094059405940605	false
the-wall-v2-blue.html:156 -	1000	28	2	145.42364532019707	58.44827586206899	false
the-wall-v2-blue.html:156 -	1000	29	2	77.13300492610837	5.47783251231527	false
the-wall-v2-blue.html:156 -	1000	30	2	62.51485148514853	106.51980198019804	true
the-wall-v2-blue.html:156 -	1000	31	2	15.762376237623762	119.53465346534652	true
the-wall-v2-blue.html:156 -	1000	32	2	24.71782178217823	8.683168316831686	false
the-wall-v2-blue.html:156 -	1000	33	2	44.30198019801978	16.15346534653466	false
the-wall-v2-blue.html:156 -	1000	34	2	102.09950248756218	35.90547263681592	false
the-wall-v2-blue.html:156 -	1000	35	2	139.39303482587064	38.74626865671642	false
the-wall-v2-blue.html:156 -	1000	36	2	108.43069306930691	17.420792079207924	false
the-wall-v2-blue.html:156 -	1000	37	2	56.82178217821782	84.6930693069307	true
the-wall-v2-blue.html:156 -	1000	38	2	25.995049504950483	117.91584158415839	true
the-wall-v2-blue.html:156 -	1000	39	2	23.14778325123154	54.02955665024629	false
the-wall-v2-blue.html:156 -	1000	40	2	76.05445544554453	81.40099009900987	true
the-wall-v2-blue.html:156 -	1000	41	2	87.83582089552232	14.06467661691542	false
the-wall-v2-blue.html:156 -	1000	42	2	24.26600985221674	106.1083743842364	true
the-wall-v2-blue.html:156 -	1000	43	2	126.74626865671645	11.238805970149253	false
the-wall-v2-blue.html:156 -	1000	44	2	113.39408866995068	49.88669950738913	false
the-wall-v2-blue.html:156 -	1000	45	2	116.25247524752476	22.866336633663366	false
the-wall-v2-blue.html:156 -	1000	46	2	40.495049504950494	98.83168316831689	true
the-wall-v2-blue.html:156 -	1000	47	2	99.21500000000002	60.19000000000004	false
the-wall-v2-blue.html:156 -	1000	48	2	96.08955223880592	16.60199004975125	false
the-wall-v2-blue.html:156 -	1000	49	2	59.460396039603985	29.485148514851492	false
the-wall-v2-blue.html:156 -	1000	50	2	138.678391959799	18.592964824120607	false
the-wall-v2-blue.html:156 -	1000	51	2	86.30845771144281	73.85074626865672	false
the-wall-v2-blue.html:156 -	1000	52	2	72.33000000000004	69.50499999999997	false
the-wall-v2-blue.html:156 -	1000	53	2	74.77722772277228	92.02970297029702	true
the-wall-v2-blue.html:156 -	1000	54	2	125.42786069651746	62.343283582089576	false
the-wall-v2-blue.html:156 -	1000	55	2	61.144278606965166	119.30845771144281	true
the-wall-v2-blue.html:156 -	1000	56	2	130.74	45.130000000000024	false
the-wall-v2-blue.html:156 -	1000	57	2	65.25123152709358	98.32512315270932	true
the-wall-v2-blue.html:156 -	1000	58	2	106.33499999999997	65.66000000000003	false
the-wall-v2-blue.html:156 -	1000	59	2	9.292079207920793	61.158415841584144	false
the-wall-v2-blue.html:156 -	1000	60	2	125.87064676616917	25.029850746268675	false
the-wall-v2-blue.html:156 -	1000	61	2	84.39603960396043	58.5	false
the-wall-v2-blue.html:156 -	1000	62	2	52.20895522388059	51.89552238805972	false
the-wall-v2-blue.html:156 -	1000	63	2	137.40099009900996	3.9158415841584144	false
the-wall-v2-blue.html:156 -	1000	64	2	63.08955223880595	57.781094527363194	false
the-wall-v2-blue.html:156 -	1000	65	2	57.66831683168315	12.896039603960393	false
the-wall-v2-blue.html:156 -	1000	66	2	46.29850746268654	7.417910447761194	false
the-wall-v2-blue.html:156 -	1000	67	2	114.41499999999998	39.614999999999995	false
the-wall-v2-blue.html:156 -	1000	68	2	53.30693069306931	67.14356435643563	false
the-wall-v2-blue.html:156 -	1000	69	2	137.67661691542293	26.009950248756216	false
the-wall-v2-blue.html:156 -	1000	20	2	62.46534653465344	31.331683168316847	false
the-wall-v2-blue.html:156 -	1000	21	2	106.15920398009949	51.144278606965145	false
the-wall-v2-blue.html:156 -	1000	22	2	100.03980099502489	115.40298507462686	true
the-wall-v2-blue.html:156 -	1000	23	2	90.4455445544554	110.30198019801983	true
the-wall-v2-blue.html:156 -	1000	24	2	59.98019801980198	2.603960396039604	false
the-wall-v2-blue.html:156 -	1000	25	2	90.86567164179105	52.60696517412934	false
the-wall-v2-blue.html:156 -	1000	26	2	76.24875621890547	13.089552238805963	false
the-wall-v2-blue.html:156 -	1000	27	2	54.92610837438422	144.07881773399026	true
the-wall-v2-blue.html:156 -	1000	28	2	132.40394088669947	23.17241379310344	false
the-wall-v2-blue.html:156 -	1000	29	2	103.25870646766165	33.00000000000001	false
the-wall-v2-blue.html:156 -	1000	30	2	17.497536945812808	6.758620689655171	false
the-wall-v2-blue.html:156 -	1000	31	2	40.606965174129314	49.348258706467654	false
the-wall-v2-blue.html:156 -	1000	32	2	66.98500000000003	49.13499999999999	false
the-wall-v2-blue.html:156 -	1000	33	2	67.52238805970153	61.507462686567145	false
the-wall-v2-blue.html:156 -	1000	34	2	23.975124378109445	16.955223880597032	false
the-wall-v2-blue.html:156 -	1000	35	2	95.00497512437808	99.99004975124377	true
the-wall-v2-blue.html:156 -	1000	36	2	81.36318407960201	34.054726368159216	false
the-wall-v2-blue.html:156 -	1000	37	2	92.91584158415836	90.4108910891089	true
the-wall-v2-blue.html:156 -	1000	38	2	112.08457711442789	115.62189054726365	true
the-wall-v2-blue.html:156 -	1000	39	2	37.547263681592014	30.079601990049756	false
the-wall-v2-blue.html:156 -	1000	40	2	67.56218905472639	85.18407960199004	true
the-wall-v2-blue.html:156 -	1000	41	2	54.61194029850746	55.05970149253729	false
the-wall-v2-blue.html:156 -	1000	42	2	94.49504950495056	77.90594059405943	true
the-wall-v2-blue.html:156 -	1000	43	2	16.238805970149254	23.547263681592042	false
the-wall-v2-blue.html:156 -	1000	44	2	7.144278606965176	41.915422885572156	false
the-wall-v2-blue.html:156 -	1000	45	2	52.25870646766171	44.38308457711441	false
the-wall-v2-blue.html:156 -	1000	46	2	31.09950248756218	41.42288557213931	false
the-wall-v2-blue.html:156 -	1000	47	2	61.44776119402983	29.422885572139304	false
the-wall-v2-blue.html:156 -	1000	48	2	24.683168316831686	55.06435643564358	false
the-wall-v2-blue.html:156 -	1000	49	2	60.16831683168317	77.17821782178213	true
the-wall-v2-blue.html:156 -	1000	50	2	111.48756218905476	25.497512437810936	false
the-wall-v2-blue.html:156 -	1000	51	2	6.669950738916255	133.72413793103456	true
the-wall-v2-blue.html:156 -	1000	52	2	119.83084577114425	27.726368159203975	false
the-wall-v2-blue.html:156 -	1000	53	2	89.37810945273627	64.11442786069648	false
